Smell_Word	Smell_Source	Odour_Carrier	Perceiver	Quality	Effect	Evoked_Odorant	Creator	Circumstances	Location	Time	Title	Annotator	Sentence
opojnih	pijač										Si-PubH-1898-FPG_04233-18.txt	inna.tsv	Bodoči uradniki bodo strmeli, da je le 3 milijone prebivalcev, in če tudi se prišteje še precejšno število ptujcev, leta 1890. povžilo vina za 100, mošta za 12½, piva za 44, žganja za 18½ milijona torej v vsem skupaj za 175 milijonov frankov opojnih pijač, tedaj 3 krat toliko, kakor porabi Avstrija za ves pouk.
opojnih	krompirju , hmelju , žitu in igličevji ( brinje ) | pijač										Si-PubH-1898-FPG_04233-18.txt	inna.tsv	Ko govorimo o krompirju, hmelju, žitu in igličevji (brinje), se nam nudi prilika omenjati raznovrstnih škodljivih pijač; omeniti nam je tudi, koliko živil se porabi za izdelovanje opojnih pijač, pri katerem se redilne snovi skoro uničijo.
žganje	pšenice in rži | rži | ječmena | koruze | krompirja in žita								Nemčiji | v Belgiji | na Angleškem | v Ameriki | na Ogerskern		Si-PubH-1898-FPG_04233-18.txt	inna.tsv	Otrokom tu lahko govorimo o vrveži, o kuhanju (destilaciji) žganja; tu zopet lahko omenimo, iz česa se pripravlja žganje, n. pr. da ga v Nemčiji delajo iz pšenice in rži, v Belgiji iz rži, na Angleškem iz ječmena, v Ameriki in na Ogerskern iz koruze; razven iz krompirja in žita napravljajo žganje, oziroma alkoholične pijače iz jabolk, hrušk, črešenj, sliv, vina (konjak), sladkornega trsa (rum) itd.
žganje	jabolk , hrušk , črešenj , sliv , vina ( konjak ) , sladkornega trsa ( rum )										Si-PubH-1898-FPG_04233-18.txt	inna.tsv	Otrokom tu lahko govorimo o vrveži, o kuhanju (destilaciji) žganja; tu zopet lahko omenimo, iz česa se pripravlja žganje, n. pr. da ga v Nemčiji delajo iz pšenice in rži, v Belgiji iz rži, na Angleškem iz ječmena, v Ameriki in na Ogerskern iz koruze; razven iz krompirja in žita napravljajo žganje, oziroma alkoholične pijače iz jabolk, hrušk, črešenj, sliv, vina (konjak), sladkornega trsa (rum) itd.
opojno pijačo	mleka | arso , kumis										Si-PubH-1898-FPG_04233-18.txt	inna.tsv	Kirgizi napravljajo celo iz mleka opojno pijačo, takozvano arso, kumis.
» krepilne «	» hašiš « | jeruš | » koka «										Si-PubH-1898-FPG_04233-18.txt	inna.tsv	V različnih krajih sveta najdemo najrazličnejše »krepilne« pijače, katere pa so vse jednako nevarne, naj si imajo ime jeruš ali pa »hašiš«, kakoršnega pijo Afrikanci, ali pa »koka«, ki jo pijo prebivalci južne Amerike.
diši			nam					kakor bi prišli od najtežjega dela		Zajutrek	Si-Trav-1883-WIKI00300-10.txt	jsi_annotator1.tsv	Zajutrek nam diši, kakor bi prišli od najtežjega dela in med jedjo pripoveduje se marsikatera tako živahna, da bi človek kmalu lehko pozabil, da nas loči voda toliko in toliko miriametrov od suhe zemlje.
gnoja											Si-Trav-1883-WIKI00300-10.txt	jsi_annotator1.tsv	Takoj na obrez ji zapazimo skozi visoke jadrnike trgovinskih ladij na levici velikansko in jako lepo sezidano vojašnico, čeden karavanseraj z neštevilnimi kubami in mnogobrojne mošeje s krasnimi minareti; na desni strani pa evropski oddelek mesta, koji se že od daleč odlikuje od turškega po svojih belih, kamenitih poslopjih; tukaj se nahajajo vsaj čedne in ravne ulice, v turškem mestu pa, — no, mislimo si, da je prijel nekdo dobro pest lesenih bajt ter vrgel jih tja na kup gnoja, da so ostale, kakor so pale: tak vtis dela turško mesto na tujca, „— vsaj na prvi pogled.
vonjavi		naržilej				vonjavi					Si-Trav-1883-WIKI00300-10.txt	jsi_annotator1.tsv	Da bi okusil vse dovoljene sladkosti moslimskega življenja, šel sem v glasovito turško kavarno, kjer mi prinese umazan strežaj čašo kave, kakor je preroku po volji; in ker si Turek slastne kave ne more misliti brez čibuka ali naržileja, ukažem si donesti še naržilej, stekleno, z vodo napolnjeno pipo, skozi katero se po dolgi, elastični cevi srka vonjavi dim.
puši											Si-Trav-1883-WIKI00300-10.txt	jsi_annotator1.tsv	Turek pozna malo človeških potreb; da le dobi prostora usesti se na razcapano šarenico ali tudi na gola, umazana tla, kjer srka svoj moka in puši vonjavi naržilej ali čibuk, pa je zadovoljen, kakor bi sedel poleg velikega preroka v večnem edenu.
vonjavi		puši | čibuk | naržilej		vonjavi							Si-Trav-1883-WIKI00300-10.txt	jsi_annotator1.tsv	Turek pozna malo človeških potreb; da le dobi prostora usesti se na razcapano šarenico ali tudi na gola, umazana tla, kjer srka svoj moka in puši vonjavi naržilej ali čibuk, pa je zadovoljen, kakor bi sedel poleg velikega preroka v večnem edenu.
dišečo	vodo			v toplo in lepo dišečo							Si-Trav-1883-WIKI00300-10.txt	jsi_annotator1.tsv	Tu notri, v toplo in lepo dišečo vodo treba stopiti in tedaj prične strežaj svoj posel.
lepodišečega				lepodišečega | lepodišečega							Si-Trav-1883-WIKI00300-10.txt	jsi_annotator1.tsv	Tukaj me že čaka drug strežaj, tira me pod gorko vodo in me zopet tukaj mesti in pesti po vsem telesu; naposled vzame še lepodišečega mila in me namaže ž njim od glave do nog, tudi obraz in lase, tako da človeka potem prešine nekaka neizrekljiva slast, kadar stopi pod mrzli duš in ti butne hladne vode na glavo.
lepodišeči		dim		lepodišeči							Si-Trav-1883-WIKI00300-10.txt	jsi_annotator1.tsv	Srkati pravi moka, pušiti lepodišeči dim ter sanjariti v tej nekako čudno prijetni gorkoti, — o, to so slasti, koje ume izumiti le domišljija jutrovih dežel!
lepodišeče	sadje ,			lepodišeče							Si-Trav-1883-WIKI00300-10.txt	jsi_annotator1.tsv	Med lepodišeče sadje, koje so jej pošiljali v živež, skrila se je bila strupena kača in prihodnje jutro najdejo zalo devojko mrtvo v postelji, kačo pa zvito na njenih lepih prsih.
diši	Zajutrek		nam								Si-Trav-1883-WIKI00300-10.txt	inna.tsv	Zajutrek nam diši, kakor bi prišli od najtežjega dela in med jedjo pripoveduje se marsikatera tako živahna, da bi človek kmalu lehko pozabil, da nas loči voda toliko in toliko miriametrov od suhe zemlje.
dim	z vodo napolnjeno pipo			vonjavi				Turek slastne kave ne more misliti brez čibuka ali naržileja	turško kavarno		Si-Trav-1883-WIKI00300-10.txt	inna.tsv	Da bi okusil vse dovoljene sladkosti moslimskega življenja, šel sem v glasovito turško kavarno, kjer mi prinese umazan strežaj čašo kave, kakor je preroku po volji; in ker si Turek slastne kave ne more misliti brez čibuka ali naržileja, ukažem si donesti še naržilej, stekleno, z vodo napolnjeno pipo, skozi katero se po dolgi, elastični cevi srka vonjavi dim.
vonjavi	naržilej ali čibuk		Turek						razcapano šarenico ali tudi na gola | umazana tla		Si-Trav-1883-WIKI00300-10.txt	inna.tsv	Turek pozna malo človeških potreb; da le dobi prostora usesti se na razcapano šarenico ali tudi na gola, umazana tla, kjer srka svoj moka in puši vonjavi naržilej ali čibuk, pa je zadovoljen, kakor bi sedel poleg velikega preroka v večnem edenu.
dišečo	vodo			lepo | toplo					notri		Si-Trav-1883-WIKI00300-10.txt	inna.tsv	Tu notri, v toplo in lepo dišečo vodo treba stopiti in tedaj prične strežaj svoj posel.
lepodišeče	vode			tople							Si-Trav-1883-WIKI00300-10.txt	inna.tsv	Silil me je smeh, a skoraj bi rekel, nekako prijetne bolečine, koje mi je napravljala ta čudna manipulacija, poizginejo kmalu, kadar strežaj vlije tople, lepodišeče vode čez glavo in pleča.
lepodišečega	mila								kopelj		Si-Trav-1883-WIKI00300-10.txt	inna.tsv	Tukaj me že čaka drug strežaj, tira me pod gorko vodo in me zopet tukaj mesti in pesti po vsem telesu; naposled vzame še lepodišečega mila in me namaže ž njim od glave do nog, tudi obraz in lase, tako da človeka potem prešine nekaka neizrekljiva slast, kadar stopi pod mrzli duš in ti butne hladne vode na glavo.
vonjavi	naržilej										Si-Trav-1883-WIKI00300-10.txt	inna.tsv	Naposled prinese strežaj še črne kave in vonjavi naržilej.
lepodišeči	dim										Si-Trav-1883-WIKI00300-10.txt	inna.tsv	Srkati pravi moka, pušiti lepodišeči dim ter sanjariti v tej nekako čudno prijetni gorkoti, — o, to so slasti, koje ume izumiti le domišljija jutrovih dežel!
lepodišeče	sadje								Kis-kale ( deviški stolp )		Si-Trav-1883-WIKI00300-10.txt	inna.tsv	Med lepodišeče sadje, koje so jej pošiljali v živež, skrila se je bila strupena kača in prihodnje jutro najdejo zalo devojko mrtvo v postelji, kačo pa zvito na njenih lepih prsih.
duhteč		duhteč		duhteč							Si-Lit-1898-WIKI00119-19.txt	jsi_annotator1.tsv	Naglo je vstala, položila predse na mizo duhteč, droben list papirja ter se zamislila.
duhtel		zavitek		sladko		po vseh sladkih dišavah sladko-dišeče Arabije !					Si-Lit-1898-WIKI00119-19.txt	jsi_annotator1.tsv	Ah, kako je sladko duhtel — po vseh sladkih dišavah sladko-dišeče Arabije!
duhtečo		duhtečo		duhtečo							Si-Lit-1898-WIKI00119-19.txt	jsi_annotator1.tsv	Nekega poletnega dne takoj po obedu je dobil Makso drobno, duhtečo posetnico, na kateri je bilo na eni strani ime Matildino, a na drugi nekoliko besed z dobro znanimi, drobnimi črkami njene roke. »Blagovolite me obiskati takoj popoldne — bolna sem!
vonj				opojen		raznih esenc , ki tvorijo imenitni in skrivnostni del ženske toalete in — čarobnosti .			sobi		Si-Lit-1898-WIKI00119-19.txt	jsi_annotator1.tsv	Po sobi se je širil mamljiv, opojen vonj raznih esenc, ki tvorijo imenitni in skrivnostni del ženske toalete in — čarobnosti.
vonjavo				opojno | nasičeni							Si-Lit-1898-WIKI00119-19.txt	jsi_annotator1.tsv	Ta polumrak, ta tišina, ta z opojno vonjavo nasičeni vzduh, a tam na mehkih blazinah na naslanjaču nebrizno, skoro leno sloneča krasna gospa, ki je povzdignila v tem trenotku proti njemu svoje velike, vlažno se svetleče, skoro proseče oči, a jih je takoj povesila kakor v naivni zmedenosti — vse to je vplivalo čudno na živce Maksove.
vzduh				vonjavo							Si-Lit-1898-WIKI00119-19.txt	jsi_annotator1.tsv	Ta polumrak, ta tišina, ta z opojno vonjavo nasičeni vzduh, a tam na mehkih blazinah na naslanjaču nebrizno, skoro leno sloneča krasna gospa, ki je povzdignila v tem trenotku proti njemu svoje velike, vlažno se svetleče, skoro proseče oči, a jih je takoj povesila kakor v naivni zmedenosti — vse to je vplivalo čudno na živce Maksove.
dišečega	dima	velik oblak		sivkastega							Si-Lit-1897-WIKI00072-57.txt	jsi_annotator1.tsv	Ivan Zorič, sekundar v deželni bolnici, je polagoma, z resnim obrazom prebral majhen, rožnat biljet, ga počasi zvil, položil na pisalno mizico k drugim pismom, izpuhnil gost, velik oblak sivkastega, dišečega dima ter se zadovoljno iztegnil po dolgem divanu, prevlečenem s črnim, že nekoliko obrabljenim usnjem.
smodko	dima			dišečo							Si-Lit-1897-WIKI00072-57.txt	jsi_annotator1.tsv	Z desnico si je podprl glavo, v levici je mehanično in v eno mer vrtel dišečo smodko, od katere so se dvigali veliki, tanki in prozorni kolobarji dima, desno nogo pa je nekoliko skrčil, jo prekrižal črez levo ter zamrmral:\r\r\r\rHotel jo je zadržati, jo objeti — iztegnil je roke ter jih ovil krog tankega pasu.
smodko	smodko	veliki , tanki in prozorni kolobarji									Si-Lit-1897-WIKI00072-57.txt	jsi_annotator1.tsv	Z desnico si je podprl glavo, v levici je mehanično in v eno mer vrtel dišečo smodko, od katere so se dvigali veliki, tanki in prozorni kolobarji dima, desno nogo pa je nekoliko skrčil, jo prekrižal črez levo ter zamrmral:\r\r\r\rHotel jo je zadržati, jo objeti — iztegnil je roke ter jih ovil krog tankega pasu.
duhtečo	obleko					‚ springflowersu ‘					Si-Lit-1897-WIKI00072-57.txt	jsi_annotator1.tsv	Čutil je mehko, po ‚springflowersu‘ duhtečo obleko, zgrabil neko roko z dolgimi, tankimi prsti — da so koščeni, niti čutil ni — in v oni čudni zamaknjenosti, v onem polusnu, iz katerega se še ni bil popolnoma zdramil, je goreče pritisnil te drobne prste k ustnicam ter jih vroče poljubil.\r\r\r\r»Pardon, gospica ... ni bilo vam namenjeno ...
dišečega											Si-Lit-1897-WIKI00072-57.txt	jsi_annotator1.tsv	Ob potu je duhtelo grmovje dišečega španskega bezga, belo cvetje jasminovo je trepetalo v lahnem nočnem pišu, rumene, žalobne teje so se kopale v toplem, svežem zraku, na listju pa so blestele prozorne rosne kapljice.
dišečega	dišečega | dišečega	dišečega									Si-Lit-1897-WIKI00072-57.txt	jsi_annotator1.tsv	Ob potu je duhtelo grmovje dišečega španskega bezga, belo cvetje jasminovo je trepetalo v lahnem nočnem pišu, rumene, žalobne teje so se kopale v toplem, svežem zraku, na listju pa so blestele prozorne rosne kapljice.
duhteče	cvetje			opojno							Si-Lit-1897-WIKI00072-57.txt	jsi_annotator1.tsv	No, cvetje — duhteče, opojno ... mirna, tiha, balzamska noč, ki tako čudno, mehko boža mladega človeka ... razkošna, vroča godba ... gospoda, pravim vama in se zarotim pri vseh bogovih: — vse to naju je do cela prevzelo ...
dišeči	gospodinji					njuhalnem tobaku					Si-Lit-1897-WIKI00072-57.txt	jsi_annotator1.tsv	Ni se več branil. —\r\r\r\rUbogega kmetiškega fanta ga je peljal oče neko jesensko jutro po težkem slovesu od matere in doma v mesto, ga vpisal v gimnazijo, mu poiskal v nesnažnem, nezdravem predmestju nizko, ne baš posebno krasno stanovanje, mu izprosil v par zasebnih hišah hrano, ga priporočil postarni, po njuhalnem tobaku dišeči gospodinji v posebno varstvo in materinsko skrb, mu potisnil v roko par križavcev — ter odšel z upom, da za drugo že Bog skrbi.
duhtečega	dima			oblake							Si-Lit-1897-WIKI00072-57.txt	jsi_annotator1.tsv	Zvečer na poročni dan je koncipijent Pečnik slonel ob oknu svoje ne bogato, a ugodno opravljene sobice, pušil duhteč tobak, zrl v nočno nebo ter premišljal najnovejši, zanj toli pomenljivi dogodek ....\r\r»Oženil se je torej« je mislil ter si nažigal tobak v velikem, karminastordečem čibuku ob dolgi cevi.\r\r»Oženil se je ... in njo je vzel ...« je mislil mehaniški dalje ter se leno naslanjal ob oknu, spuščajoč velike, fantastične oblake duhtečega dima v sveži, nekoliko mrzli nočni zrak.
duhteče	hiacinte										Si-Lit-1897-WIKI00072-57.txt	jsi_annotator1.tsv	Ob stenah so bili v slikovitih skupinah razvrščeni visoki kaktusi s svojimi žarkimi cvetovi, široko-listne palme, gostovejne pineje, do stropa se plazeče pelargonije, manjolije z visokimi stebli, duhteče hiacinte in cvetoče oranže. —\r\r»Oditi moram,« je šepetala Evelina ter so oklenila ritmojstra krog vratu. — »Moram ... on hoče domov ...«\r\r»Čakaj ... srčece, še en poljub ... še enega ... tako ... srčece ... kako so sladki tvoji poljubi ... ne, še enega ... saj še prideš ... še enega ... še ... zadnjega
duhtečo		žepno rutico									Si-Lit-1897-WIKI00072-57.txt	jsi_annotator1.tsv	Ona pa je tiho naslonila kodrasto glavo ob njegovo ramo, zardeli obraz pa je skrivala z majhno, fino, duhtečo žepno rutico.
kolonjski vodi											Si-Lit-1897-WIKI00072-57.txt	jsi_annotator1.tsv	Umolknila je, žalostno povesila glavo ter si potegnila z majhnim, po kolonjski vodi duhtečim robcem črez oči, hoteč si pridobiti vanje par solzic.\r\r»Mhm« — je zakašljala starka ter nemirno, ne vedoč, ali naj pove resnico, ali ne, zrla na prodajalno mizo, po kateri so ji hitro in nervozno igrali in tipali rumeni prsti ...
duhteli		ti lasje				nekim očarujočim ognjem ,		tedaj , ko je spokorna grešnica brisala noge Odrešeniku			Si-Lit-1897-WIKI00072-57.txt	jsi_annotator1.tsv	In ti lasje nam tudi iz slike tako rekoč duhte naproti z nekim očarujočim ognjem, kakor so duhteli tedaj, ko je spokorna grešnica brisala noge Odrešeniku ...
dišeče	lase										Si-Lit-1897-WIKI00072-57.txt	jsi_annotator1.tsv	A vendar si je pustila še dalje laskati od lajtenantčka, ki je imel sicer lepo uniformo, vroče, ljubezni prekipevajoče srce, črne oči, črne, pomadizovane in dišeče lase, hrabre brke — a malo denarja in veliko dolgov.
vonja						, žganju					Si-Lit-1897-WIKI00072-57.txt	jsi_annotator1.tsv	Postajal je pred vrati slaboglasnih, umazanih beznic, katerih obližje že vonja po tabaku, žganju, slabem pivu, po mokrem obutalu, premočeni obleki ...
vonjajočim	robcem										Si-Lit-1897-WIKI00072-57.txt	jsi_annotator1.tsv	Z vonjajočim, majhnim robcem iz japonske svile je skrivala zardelo, gladko lice, po katerem so ji lile debele gorke solze — solze jeze in užaljenega ponosa ...
dišeči		lasje									Si-Lit-1897-WIKI00072-57.txt	jsi_annotator1.tsv	Dolgi, valoviti, bujni, dišeči lasje so ji kakor čudovito umetno tkan zlat plašč viseli črez alabastrska, mehka, obla ramena, se ji usipali črez hrbet, se ji ovijali rok ter se v debelih zlatih pramenih sprostirali po kanapeju ...
opojni		čut	ji		je razgreval kri .						Si-Lit-1897-WIKI00072-57.txt	jsi_annotator1.tsv	Neka groza jo je prešla, neki opojni čut ji je razgreval kri. —\r\rZ vsem gornjim telesom se je naslanjala ob ograjo, raz katero se je usipal sneg v kalno reko.
vonjajočim		obrisalom									Si-Lit-1897-WIKI00072-57.txt	jsi_annotator1.tsv	Mehanski se je obrisal s tankim, finim, vonjajočim obrisalom, visečim na pokrivalu umivalnikovem ...
dišečega	lesa			dragega							Si-Lit-1867-FPGN00088-24.txt	jsi_annotator1.tsv	Tudi predalce iz dragega dišečega lesa je stalo blizo, polno dragih kamencev in zlatega lišpa, da si ga izbere po volji.
dišalo	gosposkih jedi		ti	dobro						danes	Si-Lit-1867-FPGN00088-24.txt	jsi_annotator1.tsv	“ prijazno nagovori Sira slepo sirotico; „prav gosposkih jedi sem ti danes prinesla, gotovo ti bo dobro dišalo.“\r\r„Kako je to?
diši										vsaki dan	Si-Lit-1867-FPGN00088-24.txt	jsi_annotator1.tsv	saj mi vsaki dan diši.“\r\r„Danes mi je dobrotna gospodinja poslala od lastne mize prav izbranih jedi — tu je imaš!
z dišavami					maziljeno			truplo			Si-Lit-1867-FPGN00088-24.txt	jsi_annotator1.tsv	Ko je bilo truplo veči del dvakrat povito in po navadi tudi z dišavami maziljeno, položili so ga v tako ozko celico in sprednjo odperto stran pokrili z mramornato ploščo ali pa z velicimi opekami; robove so pa dobro primašili in prilepili.
dišečega	lesa			najdražega							Si-Lit-1867-FPGN00088-24.txt	jsi_annotator1.tsv	Sprevodi z bakljami; pred mertvim so nosili voščene podobe prededov; napravili so gromado iz najdražega dišečega lesa, polili jo z dišavami dalnje Arabije, na-njo posadili bogato opravljenega merliča — in vse to zažgali.
z dišavami									dalnje Arabije		Si-Lit-1867-FPGN00088-24.txt	jsi_annotator1.tsv	Sprevodi z bakljami; pred mertvim so nosili voščene podobe prededov; napravili so gromado iz najdražega dišečega lesa, polili jo z dišavami dalnje Arabije, na-njo posadili bogato opravljenega merliča — in vse to zažgali.
jutri											Si-Lit-1867-FPGN00088-24.txt	jsi_annotator1.tsv	Da bi jaz, ki danes še v temni, merzli ječi ležim, jutri že hodil med izvoljenimi svetniki in duhal nebeške dišave?
dišave				nebeške					jutri		Si-Lit-1867-FPGN00088-24.txt	jsi_annotator1.tsv	Da bi jaz, ki danes še v temni, merzli ječi ležim, jutri že hodil med izvoljenimi svetniki in duhal nebeške dišave?
napolnilo tvoje meso .	olje										Si-Lit-1867-FPGN00088-24.txt	jsi_annotator1.tsv	“\r\r„Reko moraš preplavati, ki naji loči, in voda te bo očistila pa pokrepčala; in olje veselja bo z dišavami napolnilo tvoje meso.
dišeče	cvetje										Si-Lit-1867-FPGN00088-24.txt	jsi_annotator1.tsv	Neža odgovori: „Če vertnar vzame močno in krepko rastlino, ki pa ne prinaša sadu in na njo — 191 —\r\rvcepi žlahtni cepiček, ne zgubi prejšnja rastlina nič svoje prednosti in kreposti; ampak še žlahtneja postane, ter dišeče cvetje žene in sad prinaša — ravno tako bo novo življenje, ktero boš ti prejela, v tebi požlahtnilo dragocene natorne darove, in kar si si pridobila po uku, dalo jim bo veco vrednost in je posvetilo.
vonj	iz cigarete			Omamen							Si-Lit-1913-WIKI00483-55.txt	jsi_annotator1.tsv	Omamen vonj se je dvigal iz cigarete — čuden, omamen vonj.
vonj	iz cigarete			omamen | omamen	Zavilo je možgane kakor božajoča tenčica , bohotne slike so se dvignile v mislih						Si-Lit-1913-WIKI00483-55.txt	jsi_annotator1.tsv	Omamen vonj se je dvigal iz cigarete — čuden, omamen vonj.
opojni	sok konoplje | tobaku | hašiš			opojni	s katerim se omamljajo orientalci .						Si-Lit-1913-WIKI00483-55.txt	jsi_annotator1.tsv	V tobaku je bil hašiš, opojni sok konoplje, s katerim se omamljajo orientalci.
diši	vaša družba					po aventuri					Si-Lit-1913-WIKI00483-55.txt	jsi_annotator1.tsv	In tudi vaša družba diši po aventuri — na sto korakov!
voha		za sumljivimi sledovi .	zvest pes — čuvaj						okrog gospodarjeve hiše		Si-Lit-1913-WIKI00483-55.txt	jsi_annotator1.tsv	Če so vaši nameni pošteni — in o tem ne dvomim — bi bilo dobro za vas in za nas, da se spoznamo bliže; lahko bi izkazovali drug drugemu dragoceno pomoč.“\r\r\r\rPribližala se je obilna, orjaška postava; tiho, oprezno se je plazila ob zidu, pripogibaje se zdajpazdaj, kakor zvest pes — čuvaj, ki voha okrog gospodarjeve hiše za sumljivimi sledovi.
dišeči				slabo					ropotarnici		Si-Lit-1913-WIKI00483-55.txt	jsi_annotator1.tsv	Notranjost sobe je pričala o vsej udobnosti, kakršna vlada po hotelih a la „Cinq Nations“; to pomeni, da nisi vedel, ali stojiš v brlogu, človeškem stanovanju ali slabo dišeči ropotarnici, kamor so postavili vegasto mizo, dva že zdavnaj doslužena stola, zarjavel železen umivalnik in posteljo v razvalinah, pogrnjeno z umazano in razcefrano odejo, ki je budila tvojemu nosu že od daleč predstave o celih bataljonih stenic.
tobaka	tobaka	drobtin | par									Si-Lit-1913-WIKI00483-55.txt	jsi_annotator1.tsv	Zaman sta obrnila žepe par ponošenih oblek, ki so visele v omari za vrati; tudi na mizi ni bilo drugega kakor par drobtin tobaka.
ovoha		marsikaj	tiger								Si-Lit-1913-WIKI00483-55.txt	jsi_annotator1.tsv	Jerica se je nehote zasmejala:\r\r\r\r— — — — — — — — — — — —\r\rToda skutarske noči imajo svoje goste, ki ne hodijo okrog z mirno vestjo; tiger, ki se plazi v temi, ovoha marsikaj, kar ovci ni sumljivo.
voha	kri .		ki		Nozdrvi so mu trepetale						Si-Lit-1913-WIKI00483-55.txt	jsi_annotator1.tsv	Nozdrvi so mu trepetale kakor volku, ki voha kri.
voha			ki		na vsakem koraku le rop in plen						Si-Lit-1913-WIKI00483-55.txt	jsi_annotator1.tsv	Če pa bi bilo v njihovih dušah le količkaj tiste tajne bojazni, ki zveri ne da miru ter jo goni v vedni opreznosti sem ter tja po pustinji, in tiste temne sile, ki išče in voha na vsakem koraku le rop in plen — potem bi bili opazili majhno toda naglo ladjico, kije švignila mimo njih; opazili bi bili dve človeški postavi, ki sta se obrnili sunkoma v drugo stran, ko je ena izmed njiju spoznala v motornem čolnu Dušana in Ivana ...
dišečo	cigareto | dima							prižigaje			Si-Lit-1913-WIKI00483-55.txt	jsi_annotator1.tsv	“ je odgovoril oficir z nenadoma izpremenjenim glasom, prižigaje si dišečo cigareto.
