id	year	author	title	tags	link
000084967	1808	Andrews, John	Characteristical Views of the past and of the present state of the people of Spain and Italy, etc
000092041	1800	ANQUETIL, Louis Pierre.	Summary of Universal History ... Translated from the French
000092041	1800	ANQUETIL, Louis Pierre.	Summary of Universal History ... Translated from the French
000092041	1800	ANQUETIL, Louis Pierre.	Summary of Universal History ... Translated from the French
000092041	1800	ANQUETIL, Louis Pierre.	Summary of Universal History ... Translated from the French
000092041	1800	ANQUETIL, Louis Pierre.	Summary of Universal History ... Translated from the French
000092041	1800	ANQUETIL, Louis Pierre.	Summary of Universal History ... Translated from the French
000092041	1800	ANQUETIL, Louis Pierre.	Summary of Universal History ... Translated from the French
000092041	1800	ANQUETIL, Louis Pierre.	Summary of Universal History ... Translated from the French
000092041	1800	ANQUETIL, Louis Pierre.	Summary of Universal History ... Translated from the French
000094393	1805	ROLLESTON, Matthew.	Anti-Corsican, a poem, in three cantos; inscribed to the Volunteers of Great-Britain. [A satire against Napoleon. By Matthew Rolleston.]
000094921	1808	ANTIQUITY	Antiquity, a farce, in two acts
000099923	1802	APPENDINI, Francesco Maria.	Notizie istorico-critiche sulle antichità, storia e letteratura de' Ragusei
000101363	1801	Apuleius.	[Cupid &amp; Psyche. A mythological tale from the Golden Ass of Apuleius. [In verse. By Hudson Gurney.]]
000112593	1803	Aristotle.	Politique d'Aristote, traduite du grec, avec des notes et des éclaircissemens, par Charles Millon ... On a joint ... une notice sur Aristote et sur ses écrits; une liste chronologique des éditions de ses œuvres; plusieurs extraits de Platon, et les deux traités de Xénophon sur les républiques de Sparte et d'Athènes, etc
000118002	1804	ARNDT, Ernst Moritz.	[Ernst Moritz Arndt's Reisen durch einen Theil Teutschlands, Ungarns, Italiens und Frankreichs in den Jahren 1798 und 1799 ... Zweite verbesserte und vermehrte Auflage.]
000118002	1804	ARNDT, Ernst Moritz.	[Ernst Moritz Arndt's Reisen durch einen Theil Teutschlands, Ungarns, Italiens und Frankreichs in den Jahren 1798 und 1799 ... Zweite verbesserte und vermehrte Auflage.]
000130655	1805	Aspin, Jehoshaphat	Geo-chronolgy of Europe; or, an Epitome of the geography and chronology, with the ... history of the several kingdoms ... comprised in that quarter of the world, adapted to the capacities of children ... Illustrated by a ... map ... on which is described the chronological succession of the sovereigns of the various countries ... by M. Wauthier
000130656	1806	Aspin, Jehoshaphat	Geo-chronolgy of Europe; or, an Epitome of the geography and chronology, with the ... history of the several kingdoms ... comprised in that quarter of the world, adapted to the capacities of children ... Illustrated by a ... map ... on which is described the chronological succession of the sovereigns of the various countries ... by M. Wauthier.]
000132377	1801	AST, Georg Anton Friedrich.	De Platonis Phaedro ... Accessit epistola Henr. Caroli Abr. Eichstadii
000133873	1808	ATCHESON, Nathaniel.	American Encroachments on British Rights; or, Observations on the importance of the British North American colonies, and the late treaties with the United States: with remarks on Mr. Baring's Examination; and a defence of the shipping interest, etc. [With tables and a map.]
000135620	1802	ATKINSON, Charles	Mind's Monitor; or, a serious discourse on the advantage of self-preservation, society, friendship ... A second edition, greatly enlarged, etc
000135887	1801	ATKINSON, James	Rodolpho; a poetical romance
000145727	1804	AUSTIN, William	Letters from London: written during the years 1802 &amp; 1803
000149347	1804	Austria	Versuch über die slawischen Bewohner der österreichischen Monarchie. [By Joseph Rohrer.]
000162853	1801	BACHMANN, Georg August.	Ueber Archive, deren Natur und Eigenschaften, Einrichtung und Benutzung, nebst praktischer Anleitung für angehende Archivsbeamte in archivalischen Beschäftigungen, etc
000163915	1803	Bacon, Francis	Works of Francis Bacon
000163915	1803	Bacon, Francis	Works of Francis Bacon
000163915	1803	Bacon, Francis	Works of Francis Bacon
000163915	1803	Bacon, Francis	Works of Francis Bacon
000163915	1803	Bacon, Francis	Works of Francis Bacon
000163915	1803	Bacon, Francis	Works of Francis Bacon
000163915	1803	Bacon, Francis	Works of Francis Bacon
000163915	1803	Bacon, Francis	Works of Francis Bacon
000163915	1803	Bacon, Francis	Works of Francis Bacon
000163915	1803	Bacon, Francis	Works of Francis Bacon
000165154	1802	BACZKO, Ludwig Adolf Franz Joseph von.	[Handbuch der Geschichte und Erdbeschreibung Preussens.]
000165154	1802	BACZKO, Ludwig Adolf Franz Joseph von.	[Handbuch der Geschichte und Erdbeschreibung Preussens.]
000172377	1804	Baillie, Joanna	Miscellaneous Plays
000172378	1805	Baillie, Joanna	[Miscellaneous Plays.]
000172380	1799	Baillie, Joanna	[A Series of Plays: in which it is attempted to delineate the stronger passions of the mind-each passion being the subject of a tragedy and a comedy.]
000172765	1801	BAILLY, Jean Sylvain.	Letters upon the Atalantis of Plato, and the ancient history of Asia: intended as a continuation of the Letters upon the origin of the sciences addressed to M. de Voltaire. [Translated by James Jacque.]
000180359	1802	BALDWIN, George	[Political Recollections relative to Egypt ... With a narrative of the British campaign in the spring of 1801.]
000186288	1806	Baltard, Louis-Pierre	Lettres, ou Voyage pittoresque dans les Alpes, en passant par la route de Lyon et le Mont-Cénis; suivi d'un recueil de vues des monumens antiques de Rome ... en 48 planches et un frontispice: dessinées d'après nature et gravées ... par Baltard. Ms. notes
000191206	1806	BANNATYNE, Richard.	Journal of the Transactions in Scotland, during the contest between the adherents of Queen Mary, and those of her son, 1570, 1571, 1572, 1573. [Edited by J. G. Dalyell.]
000191298	1800	BANNERMAN, Anne.	Poems
000198743	1802	BÁRDOSY, János.	Supplementum analectorum terræ Scepusiensis, notationibus, ex veteri ac recentiore Hungarorum historia depromtis ... illustratum, etc
000210758	1802	BARRINGTON, George.	Frauds and Cheats of London detected ... With wood cuts, etc
000210763	1802	BARRINGTON, George.	History of New South Wales, including Botany Bay, Port Jackson, Pamaratta [sic], Sydney, and all its dependancies ... with the customs and manners of the natives, and an account of the English colony, from its foundation to the present time ... Enriched with ... coloured prints
000210767	1803	BARRINGTON, George.	voyage to Botany Bay.] A voyage to New South Wales; with a description of the country; the manners, customs, religion, &amp;c. of the natives, in the vicinity of Botany Bay.]
000210768	1803	BARRINGTON, George.	voyage to Botany Bay.] A voyage to New South Wales; with a description of the country; the manners, customs, religion, &amp;c. of the natives, in the vicinity of Botany Bay.]
000212075	1801	BARROW, John	An Account of Travels into the Interior of Southern Africa, in the years 1797 and 1798, including observations on the geology &amp; geography, the natural history ... and sketches of the various tribes surrounding the Cape of Good Hope. To which is annexed a description of the present state ... of that colony. With a map constructed from actual observations made in the course of the travels. [With maps.]
000212075	1801	BARROW, John	An Account of Travels into the Interior of Southern Africa, in the years 1797 and 1798, including observations on the geology &amp; geography, the natural history ... and sketches of the various tribes surrounding the Cape of Good Hope. To which is annexed a description of the present state ... of that colony. With a map constructed from actual observations made in the course of the travels. [With maps.]
000212076	1806	BARROW, John	Travels into the Interior of South Africa ... The second edition, with additions and alterations. Illustrated, etc
000212076	1806	BARROW, John	Travels into the Interior of South Africa ... The second edition, with additions and alterations. Illustrated, etc
000212076	1806	BARROW, John	Travels into the Interior of South Africa ... The second edition, with additions and alterations. Illustrated, etc
000212076	1806	BARROW, John	Travels into the Interior of South Africa ... The second edition, with additions and alterations. Illustrated, etc
000212097	1804	BARROW, John	Travels in China: containing descriptions, observations and comparisons made and collected in the course of a short residence at the Imperial Palace of Yuen-min-yuen, and on a subsequent journey from Pekin to Canton
000212098	1805	BARROW, John	[Travels in China: containing descriptions, observations and comparisons made and collected in the course of a short residence at the Imperial Palace of Yuen-min-yuen, and on a subsequent journey from Pekin to Canton.]
000212099	1806	BARROW, John	Travels in China ... In which it is attempted to appreciate the rank that this extraordinary empire may be considered to hold in the scale of civilised nations ... Illustrated with several engravings. The second edition
000212103	1806	BARROW, John	A Voyage to Cochin China, in the years 1792, and 1793: containing a general view of the productions, and political importance of this kingdom; and also of such European settlements as were visited on the voyage, with sketches of the manners, character, and condition of their inhabitants. To which is annexed an account of a journey, made in the years 1801 and 1802, to the residence of the chief of the Booshuana nation ... from a manuscript journal [by - Truter] with a chart of the route, etc
000212661	1805	BARRY, George.	History of the Orkney Islands: in which is comprehended an account of their present as well as their ancient state ... With plates, etc
000212663	1808	BARRY, George.	[The history of the Orkney Islands.]
000214807	1806	BARTHÉLEMY, Jean Jacques.	Travels of Anacharsis the Younger in Greece during the middle of the Fourth Century before the Christian Era ... The fourth edition ... With Memoirs of the life of J. J. Barthélemy, written by himself, etc. [Translated by William Beaumont.]
000214807	1806	BARTHÉLEMY, Jean Jacques.	Travels of Anacharsis the Younger in Greece during the middle of the Fourth Century before the Christian Era ... The fourth edition ... With Memoirs of the life of J. J. Barthélemy, written by himself, etc. [Translated by William Beaumont.]
000214807	1806	BARTHÉLEMY, Jean Jacques.	Travels of Anacharsis the Younger in Greece during the middle of the Fourth Century before the Christian Era ... The fourth edition ... With Memoirs of the life of J. J. Barthélemy, written by himself, etc. [Translated by William Beaumont.]
000214807	1806	BARTHÉLEMY, Jean Jacques.	Travels of Anacharsis the Younger in Greece during the middle of the Fourth Century before the Christian Era ... The fourth edition ... With Memoirs of the life of J. J. Barthélemy, written by himself, etc. [Translated by William Beaumont.]
000214807	1806	BARTHÉLEMY, Jean Jacques.	Travels of Anacharsis the Younger in Greece during the middle of the Fourth Century before the Christian Era ... The fourth edition ... With Memoirs of the life of J. J. Barthélemy, written by himself, etc. [Translated by William Beaumont.]
000214807	1806	BARTHÉLEMY, Jean Jacques.	Travels of Anacharsis the Younger in Greece during the middle of the Fourth Century before the Christian Era ... The fourth edition ... With Memoirs of the life of J. J. Barthélemy, written by himself, etc. [Translated by William Beaumont.]
000214807	1806	BARTHÉLEMY, Jean Jacques.	Travels of Anacharsis the Younger in Greece during the middle of the Fourth Century before the Christian Era ... The fourth edition ... With Memoirs of the life of J. J. Barthélemy, written by himself, etc. [Translated by William Beaumont.]
000214819	1802	BARTHÉLEMY, Jean Jacques.	Travels in Italy ... In a series of letters written to ... Count Caylus. With an appendix, containing several pieces ... by the Abbé Winkelman, Father Jacquier, the Abbé Zarillo, and other learned men, etc. [Edited by Antoine Sérieys.]
000215101	1805	BARTHOLDY, Jacob Ludwig Salomon.	Bruchstücke zur nähern Kenntniss des heutigen Griechenlands, gesammelt auf einer Reise ... im Jahre 1803-1804. Erster Theil. Mit neun illum. Kupfern mit Vignetten und Musikbeilagen
000215368	1806	BARTHOLOMAEIDES, Ladislaus.	Inclyti superioris Ungariæ comitatus Gömöriensis notitia historico-geographico-statistica. Cum tabella, etc
000216231	1799	BARTLETT, Joseph	Physiognomy, a poem, delivered ... July 18th, 1799
000224900	1805	BATES, W.	[Gil Blas, or the Fool of Fortune. A ... pantomimic entertainment in two parts, etc.]
000228761	1803	BAUDRY DES LOZIÈRES, Louis Nicolas.	Second Voyage à la Louisiane faisant suite au premier de l'auteur de 1794 à 1798, etc
000237398	1806	B-B, W. A.	Speculum: in two dialogues [in verse], addressed to the author of the Pursuits of Literature [i.e. Thomas James Mathias]. By W. A. B-b. (A translation of the Latin and French passages that occur, etc.)
000239774	1806	BEATSON, Robert.	Political Index to the Histories of Great Britain and Ireland; or, a complete register of the hereditary honours, public offices and persons in office, from the earliest periods to the present time.]
000239774	1806	BEATSON, Robert.	Political Index to the Histories of Great Britain and Ireland; or, a complete register of the hereditary honours, public offices and persons in office, from the earliest periods to the present time.]
000239774	1806	BEATSON, Robert.	Political Index to the Histories of Great Britain and Ireland; or, a complete register of the hereditary honours, public offices and persons in office, from the earliest periods to the present time.]
000239895	1807	Beattie, James	Essay on the Nature and Immutability of Truth ... The third edition.]
000241078	1800	LLWYD, Richard.	Beaumaris Bay, a Poem: with notes, descriptive and explanatory; particulars of the Druids, founders of some of the fifteen tribes of North Wales, the families descended from them, and quotations from the bards. With an appendix: containing an account of the battle of Beaumaris in 1648, and the taking of the castle. [By R. Llwyd.]
000242702	1805	BEAVER, Philip.	African Memoranda: relative to an attempt to establish a British settlement on the island of Bulama, on the western coast of Africa, in the year 1792, etc. [With a map.]
000244921	1802	BECK, Thomas	An Elegy on the Death of the Rev. Henry Hunter
000246182	1806	BECKET, Andrew.	Socrates: a dramatic poem. Written on the model of the ancient Greek tragedy
000246449	1805	Beckford, Peter	Familiar Letters from Italy to a Friend in England
000246449	1805	Beckford, Peter	Familiar Letters from Italy to a Friend in England
000248100	1803	Adventurers for Draining the Great Level of the Fens, called the Bedford Level (BEDFORD LEVEL)	A Collection of Laws which form the Constitution of the Bedford Level Corporation ... Second edition corrected, with additions
000260115	1806	BELL, John	[Travels from St. Petersburg in Russia, to diverse parts of Asia. [With a map.]]
000265241	1801	Belsham, William	[Memoirs of the Reign of George III. to the Session of Parliament ending A.D. 1793 ... Vol. I.(-IV.) Third edition. (Memoirs of the Reign of George III. to the commencement of the year 1799 ... Vol. V., VI.)]
000265241	1801	Belsham, William	[Memoirs of the Reign of George III. to the Session of Parliament ending A.D. 1793 ... Vol. I.(-IV.) Third edition. (Memoirs of the Reign of George III. to the commencement of the year 1799 ... Vol. V., VI.)]
000265241	1801	Belsham, William	[Memoirs of the Reign of George III. to the Session of Parliament ending A.D. 1793 ... Vol. I.(-IV.) Third edition. (Memoirs of the Reign of George III. to the commencement of the year 1799 ... Vol. V., VI.)]
000265241	1801	Belsham, William	[Memoirs of the Reign of George III. to the Session of Parliament ending A.D. 1793 ... Vol. I.(-IV.) Third edition. (Memoirs of the Reign of George III. to the commencement of the year 1799 ... Vol. V., VI.)]
000265241	1801	Belsham, William	[Memoirs of the Reign of George III. to the Session of Parliament ending A.D. 1793 ... Vol. I.(-IV.) Third edition. (Memoirs of the Reign of George III. to the commencement of the year 1799 ... Vol. V., VI.)]
000265241	1801	Belsham, William	[Memoirs of the Reign of George III. to the Session of Parliament ending A.D. 1793 ... Vol. I.(-IV.) Third edition. (Memoirs of the Reign of George III. to the commencement of the year 1799 ... Vol. V., VI.)]
000284768	1807	BERGK, Johann Adam.	Schilderung und Abbildung der merkwürdigsten russischen Völkerschaften, welche in dem jetzigen Kriege gegen Frankreich Kämpfen ... dargestellt von J. A. Bergk und C. G. H. Geissler. Mit ... illuminirten Kupfern. [The text by Bergk, the plates by Geissler.]
000292504	1808	BERNARD, afterwards DOMEIER, Esther Lucie.	[Briefe während meines Aufenthalts in England und Portugal an einen Freund. (Tl. 2. Neue Reise durch England und Portugal. In Briefen an einen Freund.)]
000299660	1802	BERTHRE DE BOURNISEAUX, Pierre Victor Jean.	Précis historique de la guerre civile de la Vendée, depuis son origine, jusqu'à la pacification de la Jaunaie, etc
000320915	1800	BERNARD, Valentine Lumley.	A Sacred Poem in four books. Being a paraphrase on the Book of Job. By the Rev. V. L. Bernard
000333512	1801	DARLING, Ralph.	A Poetical Version of the Four Gospels. By Ralph Darling
000342747	1800		[A New History of a True Book [i.e. the Bible], in verse.]
000344125	1803		Parables in verse, etc. etc
000359159	1802	BIRRELL, Andrew.	Henry and Almeria; a tragedy in five acts. [In verse.]
000361539	1803	BISSET, Robert.	History of the Reign of George III. to the termination of the late war. To which is prefixed, a View of the progressive improvement of England, in prosperity and strength, to the accession of His Majesty
000361539	1803	BISSET, Robert.	History of the Reign of George III. to the termination of the late war. To which is prefixed, a View of the progressive improvement of England, in prosperity and strength, to the accession of His Majesty
000361539	1803	BISSET, Robert.	History of the Reign of George III. to the termination of the late war. To which is prefixed, a View of the progressive improvement of England, in prosperity and strength, to the accession of His Majesty
000361539	1803	BISSET, Robert.	History of the Reign of George III. to the termination of the late war. To which is prefixed, a View of the progressive improvement of England, in prosperity and strength, to the accession of His Majesty
000361539	1803	BISSET, Robert.	History of the Reign of George III. to the termination of the late war. To which is prefixed, a View of the progressive improvement of England, in prosperity and strength, to the accession of His Majesty
000361539	1803	BISSET, Robert.	History of the Reign of George III. to the termination of the late war. To which is prefixed, a View of the progressive improvement of England, in prosperity and strength, to the accession of His Majesty
000370115	1808	BLAKE, Patrick	Word to the British Army, in consequence of Mr. Hogan's pamphlet [entitled, "An Appeal to the Public, and a Farewell Address to the Army"]
000378108	1806	BLODGET, Samuel	Economica: a statistical manual for the United States of America
000378108	1806	BLODGET, Samuel	Economica: a statistical manual for the United States of America
000379071	1807	BLOMFIELD, Ezekiel.	A General View of the World, geographical, historical and philosophical; on a plan entirely new
000379071	1807	BLOMFIELD, Ezekiel.	A General View of the World, geographical, historical and philosophical; on a plan entirely new
000380272	1804	BLOOMFIELD, Robert	Good tidings; or, News from the farm. A poem
000380279	1802	BLOOMFIELD, Robert	Rural tales, ballads, and songs
000380280	1802	Bloomfield, Robert	[Rural tales, ballads, and songs.]
000389685	1806	BOECKH, August.	In Platonis, qui vulgo fertur, Minoem, ejusdemque libros priores de legibus ad ... Frid. Aug. Wolfium ... commentabatur A. Böckh
000396918	1804	BOISGELIN DE KERDU, Pierre Marie Louis de.	Ancient and Modern Malta: containing a description of the ports and cities of Malta and Goza ... also, the history of the Knights of St. John of Jerusalem ... till the beginning of the 19th century ... With an appendix containing a number of authentic state papers, etc. [With plates and a chart.]
000396918	1804	BOISGELIN DE KERDU, Pierre Marie Louis de.	Ancient and Modern Malta: containing a description of the ports and cities of Malta and Goza ... also, the history of the Knights of St. John of Jerusalem ... till the beginning of the 19th century ... With an appendix containing a number of authentic state papers, etc. [With plates and a chart.]
000396919	1805	BOISGELIN DE KERDU, Pierre Marie Louis de.	[Ancient and Modern Malta: containing a description of the ports and cities of Malta and Goza ... also, the history of the Knights of St. John of Jerusalem ... till the beginning of the 19th century ... With an appendix containing a number of authentic state papers, etc. [With plates and a chart.]]
000396919	1805	BOISGELIN DE KERDU, Pierre Marie Louis de.	[Ancient and Modern Malta: containing a description of the ports and cities of Malta and Goza ... also, the history of the Knights of St. John of Jerusalem ... till the beginning of the 19th century ... With an appendix containing a number of authentic state papers, etc. [With plates and a chart.]]
000405472	1803	BOND, George	Brief Account of the Colony of Port Jackson ... With an interesting account of the murder of Mr. Clode, late of that settlement, as communicated by ... Richard Johnstone
000410605	1807	BONSTETTEN, Carl Victor von.	Recherches sur la nature et les lois de l'imagination
000412112	1805	BOOKER, Luke.	Tobias: a poem, in three parts
000413735	1808	BOOTHBY, Richard	A Treatise on the Diseases of Cattle, etc
000425735	1807	Boswell, James	Journal of a Tour to the Hebrides, with Samuel Johnson, LL.D. ... The fourth edition, revised and corrected. [With a portrait.]
000425735	1807	Boswell, James	Journal of a Tour to the Hebrides, with Samuel Johnson, LL.D. ... The fourth edition, revised and corrected. [With a portrait.]
000427173	1808	BOTTAZZI, Giuseppe Antonio.	Le Antichità di Tortona e suo agro corrispondente alli quattro odierni circondarj cisapennini del dipartimento di Genova, etc. (Appendice. Serie de' vescovi di Tortona.)
000429844	1801	BOUGRENET DE LA TOCNAYE, de.	[Promenade d'un Français dans l'Irlande, etc.]
000430288	1801	BOUILLY, Jean Nicolas.	[Pierre le Grand, comédie en quatre actes, et en prose mêlée de chants, etc.]
000434207	1808	BOURGOING, Jean François de	[Tableau de l'Espagne moderne. Seconde édition, corrigée, et considérablement augmentée à la suite de deux voyages faits récemment par l'auteur en Espagne.]
000434207	1808	BOURGOING, Jean François de	[Tableau de l'Espagne moderne. Seconde édition, corrigée, et considérablement augmentée à la suite de deux voyages faits récemment par l'auteur en Espagne.]
000434207	1808	BOURGOING, Jean François de	[Tableau de l'Espagne moderne. Seconde édition, corrigée, et considérablement augmentée à la suite de deux voyages faits récemment par l'auteur en Espagne.]
000434209	1808	BOURGOING, Jean François de	Modern State of Spain ... Translated from the last Paris edition of 1807 ... To which are added, Essays on Spain by M. Peyron, and the book of Post Roads. With ... atlas of plates
000434209	1808	BOURGOING, Jean François de	Modern State of Spain ... Translated from the last Paris edition of 1807 ... To which are added, Essays on Spain by M. Peyron, and the book of Post Roads. With ... atlas of plates
000434209	1808	BOURGOING, Jean François de	Modern State of Spain ... Translated from the last Paris edition of 1807 ... To which are added, Essays on Spain by M. Peyron, and the book of Post Roads. With ... atlas of plates
000434209	1808	BOURGOING, Jean François de	Modern State of Spain ... Translated from the last Paris edition of 1807 ... To which are added, Essays on Spain by M. Peyron, and the book of Post Roads. With ... atlas of plates
000434822	1807	BOURN, Thomas.	A Concise Gazetteer of the Most Remarkable Places in the World; with brief notices of the principal historical events ... connected with them, etc
000441585	1808	BOY	Blind Boy: a melodrama, in two acts, etc. [By W. B. Hewetson.]
000442305	1805	BOYD, Henry	Woodman's Tale, after the manner of Spenser. To which are added other poems ... and the Royal Message, a drama
000447869	1808	BRADFORD, Thomas.	Poetical Pieces by the late Mr. Thomas Bradford. To which are added a sonnet on his death, and his epitaph, written by William Hayley, Esq
000454275	1808	BRANDON, Isaac.	[Kais: or, Love in the deserts. An opera, etc.]
000457178	1804	Bratring, Friedrich Wilhelm August.	Statistisch-topographische Beschreibung der gesammten Mark Brandenburg, etc
000457178	1804	Bratring, Friedrich Wilhelm August.	Statistisch-topographische Beschreibung der gesammten Mark Brandenburg, etc
000457178	1804	Bratring, Friedrich Wilhelm August.	Statistisch-topographische Beschreibung der gesammten Mark Brandenburg, etc
000459455	1806	BRAYLEY, Edward Wedlake.	Views in Suffolk, Norfolk, and Northamptonshire, illustrative of the works of Robert Bloomfield ... to which is annexed a memoir of the poet's life
000466627	1805	BRESSY, Jean Baptiste.	Notices historiques de la ville de Saluces
000479691	1801	Britton, John	Beauties of Wiltshire, displayed in statistical, historical, and descriptive sketches: interspersed with anecdotes of the arts. [With plates after designs by the author and others, and with a map.]
000479691	1801	Britton, John	Beauties of Wiltshire, displayed in statistical, historical, and descriptive sketches: interspersed with anecdotes of the arts. [With plates after designs by the author and others, and with a map.]
000479691	1801	Britton, John	Beauties of Wiltshire, displayed in statistical, historical, and descriptive sketches: interspersed with anecdotes of the arts. [With plates after designs by the author and others, and with a map.]
000479708	1806	Britton, John	An Historical Account of Corsham House in Wiltshire, the seat of Paul Cobb Methuen, Esq. With a catalogue of his celebrated collection of pictures, etc
000479757	1801	Britton, John	Beauties of England and Wales; or, Delineations, topographical, historical, and descriptive, of each country. Embellished with engravings. (vol. 1-6 by E. W. Brayley and J. Britton; vol. 7 by E. W. Brayley; vol. 8 by E. W. Brayley; vol. 9 by J. Britton; vol. 10, pt. 1, 2, by E. W. Brayley; vol. 10, pt. 3 by the Rev. Joseph Nightingale; vol. 10, pt. 4 by J. Norris Brewer; vol. 11 by the Rev. J. Evans and J. Britton; vol. 12, pt. 1 by the Rev. J. Hodgson and Mr. F. C. Laird; vol. 12, pt. 2 by J. N. Brewer; vol. 13 by the Rev. J. Nightingale; vol. 14 by Frederic Shoberl; vol. 15 by J. Britton, J. Norris Brewer, J. Hodgson, F. C. Laird; vol. 16 by John Bigland; vol. 17 by the Rev. J. Evans; vol. 18 by Thomas Rees.) L.P.]
